period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
7.320000000000000000e+02,2.622483722424910364e-03,5.740881357897214231e-03,3.471007049140134582e-03,1.829470320132317064e-03,1.641536729007817517e-03,3.470510576924089666e-03,4.964722160449158705e-07,-6.990224438410064245e+00,-3.451625786870571311e+00
7.330000000000000000e+02,2.622499736608051822e-03,5.740879621592209076e-03,3.471017101376307808e-03,1.829469870676880220e-03,1.641547230699427588e-03,3.470520591096778237e-03,4.965102795295717186e-07,-6.989656474701821942e+00,-3.451654987513286255e+00
7.340000000000000000e+02,2.622515750424281918e-03,5.740877884978421407e-03,3.471027153659932227e-03,1.829469421204412295e-03,1.641557732455519933e-03,3.470530605317585435e-03,4.965483423467927093e-07,-6.989088524006570324e+00,-3.451684193349002783e+00
7.350000000000000000e+02,2.622531763873631010e-03,5.740876148055892858e-03,3.471037205991016512e-03,1.829468971714919359e-03,1.641568234276097153e-03,3.470540619586521235e-03,4.965864044952778000e-07,-6.988520586323221373e+00,-3.451713404377032557e+00
7.360000000000000000e+02,2.622547776956129454e-03,5.740874410824670267e-03,3.471047258369578010e-03,1.829468522208407052e-03,1.641578736161170959e-03,3.470550633903598213e-03,4.966244659797974803e-07,-6.987952661650709274e+00,-3.451742620596587319e+00
7.370000000000000000e+02,2.622563789671808910e-03,5.740872673284792664e-03,3.471057310795627997e-03,1.829468072684884263e-03,1.641589238110743735e-03,3.470560648268835018e-03,4.966625267929791754e-07,-6.987384749987912258e+00,-3.451771842007000934e+00
7.380000000000000000e+02,2.622579802020698868e-03,5.740870935436303418e-03,3.471067363269179484e-03,1.829467623144355112e-03,1.641599740124824371e-03,3.470570662682239457e-03,4.967005869400270557e-07,-6.986816851333765399e+00,-3.451801068607562861e+00
7.390000000000000000e+02,2.622595814002829252e-03,5.740869197279246765e-03,3.471077415790247214e-03,1.829467173586828057e-03,1.641610242203419157e-03,3.470580677143827574e-03,4.967386464196400786e-07,-6.986248965687225088e+00,-3.451830300397495943e+00
7.400000000000000000e+02,2.622611825618232154e-03,5.740867458813666072e-03,3.471087468358844633e-03,1.829466724012309602e-03,1.641620744346535031e-03,3.470590691653613682e-03,4.967767052309508824e-07,-6.985681093047158008e+00,-3.451859537376111842e+00
7.410000000000000000e+02,2.622627836866937064e-03,5.740865720039601237e-03,3.471097520974982149e-03,1.829466274420803434e-03,1.641631246554178716e-03,3.470600706211604720e-03,4.968147633774289140e-07,-6.985113233412498346e+00,-3.451888779542700014e+00
7.420000000000000000e+02,2.622643847748974775e-03,5.740863980957097365e-03,3.471107573638674941e-03,1.829465824812318659e-03,1.641641748826356282e-03,3.470610720817820204e-03,4.968528208547373648e-07,-6.984545386782170517e+00,-3.451918026896538816e+00
7.430000000000000000e+02,2.622659858264376944e-03,5.740862241566199557e-03,3.471117626349936886e-03,1.829465375186862652e-03,1.641652251163074235e-03,3.470620735472273143e-03,4.968908776637435964e-07,-6.983977553155051865e+00,-3.451947279436839988e+00
7.440000000000000000e+02,2.622675868413171761e-03,5.740860501866945978e-03,3.471127679108780995e-03,1.829464925544440398e-03,1.641662753564340597e-03,3.470630750174973946e-03,4.969289338070496942e-07,-6.983409732530121872e+00,-3.451976537162970704e+00
7.450000000000000000e+02,2.622691878195391752e-03,5.740858761859380863e-03,3.471137731915220279e-03,1.829464475885058403e-03,1.641673256030161876e-03,3.470640764925937358e-03,4.969669892829209346e-07,-6.982841924906257880e+00,-3.452005800074198216e+00
7.460000000000000000e+02,2.622707887611066407e-03,5.740857021543546712e-03,3.471147784769264711e-03,1.829464026208723389e-03,1.641683758560541322e-03,3.470650779725175088e-03,4.970050440896225941e-07,-6.982274130282384306e+00,-3.452035068169800880e+00
7.470000000000000000e+02,2.622723896660226085e-03,5.740855280919489496e-03,3.471157837670933374e-03,1.829463576515442513e-03,1.641694261155490862e-03,3.470660794572702317e-03,4.970430982310578005e-07,-6.981706348657445993e+00,-3.452064341449001539e+00
7.480000000000000000e+02,2.622739905342903310e-03,5.740853539987250849e-03,3.471167890620232340e-03,1.829463126805222712e-03,1.641704763815009628e-03,3.470670809468532920e-03,4.970811516994202983e-07,-6.981138580030288310e+00,-3.452093619911100753e+00
7.490000000000000000e+02,2.622755913659126272e-03,5.740851798746871536e-03,3.471177943617185027e-03,1.829462677078067456e-03,1.641715266539117571e-03,3.470680824412676006e-03,4.971192045090215561e-07,-6.980570824399889851e+00,-3.452122903555410183e+00
7.500000000000000000e+02,2.622771921608925763e-03,5.740850057198394925e-03,3.471187996661794905e-03,1.829462227333987804e-03,1.641725769327807101e-03,3.470690839405149788e-03,4.971572566451164243e-07,-6.980003081765184803e+00,-3.452152192381219287e+00
7.510000000000000000e+02,2.622787929192332574e-03,5.740848315341863517e-03,3.471198049754080188e-03,1.829461777572987443e-03,1.641736272181092745e-03,3.470700854445963809e-03,4.971953081163785204e-07,-6.979435352125062941e+00,-3.452181486387784215e+00
7.520000000000000000e+02,2.622803936409378363e-03,5.740846573177321548e-03,3.471208102894051285e-03,1.829461327795073745e-03,1.641746775098977540e-03,3.470710869535133247e-03,4.972333589180373548e-07,-6.978867635478414044e+00,-3.452210785574383323e+00
7.530000000000000000e+02,2.622819943260091755e-03,5.740844830704811518e-03,3.471218156081723374e-03,1.829460878000252347e-03,1.641757278081471027e-03,3.470720884672669378e-03,4.972714090539960552e-07,-6.978299931824205160e+00,-3.452240089940294965e+00
7.540000000000000000e+02,2.622835949744505707e-03,5.740843087924377662e-03,3.471228209317110333e-03,1.829460428188530406e-03,1.641767781128579927e-03,3.470730899858586512e-03,4.973094585238209409e-07,-6.977732241161294091e+00,-3.452269399484764190e+00
7.550000000000000000e+02,2.622851955862647542e-03,5.740841344836058145e-03,3.471238262600224739e-03,1.829459978359914644e-03,1.641778284240310096e-03,3.470740915092898095e-03,4.973475073266446500e-07,-6.977164563488691407e+00,-3.452298714207169272e+00
7.560000000000000000e+02,2.622867961614550221e-03,5.740839601439900672e-03,3.471248315931077001e-03,1.829459528514412649e-03,1.641788787416664352e-03,3.470750930375618871e-03,4.973855554581303740e-07,-6.976596898805231817e+00,-3.452328034106699750e+00
7.570000000000000000e+02,2.622883967000244100e-03,5.740837857735946008e-03,3.471258369309683164e-03,1.829459078652028543e-03,1.641799290657654621e-03,3.470760945706759248e-03,4.974236029239159640e-07,-6.976029247109849507e+00,-3.452357359182667285e+00
7.580000000000000000e+02,2.622899972019757369e-03,5.740836113724235787e-03,3.471268422736058408e-03,1.829458628772771865e-03,1.641809793963286543e-03,3.470770961086334407e-03,4.974616497240014201e-07,-6.975461608401523073e+00,-3.452386689434372435e+00
7.590000000000000000e+02,2.622915976673122988e-03,5.740834369404814244e-03,3.471278476210209671e-03,1.829458178876645219e-03,1.641820297333564452e-03,3.470780976514355187e-03,4.974996958544836145e-07,-6.974893982679109428e+00,-3.452416024861071353e+00
7.600000000000000000e+02,2.622931980960369579e-03,5.740832624777722146e-03,3.471288529732156902e-03,1.829457728963658795e-03,1.641830800768498107e-03,3.470790991990836769e-03,4.975377413201330368e-07,-6.974326369941563186e+00,-3.452445365462075699e+00
7.610000000000000000e+02,2.622947984881530102e-03,5.740830879843005462e-03,3.471298583301910511e-03,1.829457279033816931e-03,1.641841304268093580e-03,3.470801007515792597e-03,4.975757861179139208e-07,-6.973758770187743039e+00,-3.452474711236619420e+00
7.620000000000000000e+02,2.622963988436632747e-03,5.740829134600704958e-03,3.471308636919482639e-03,1.829456829087127865e-03,1.641851807832354774e-03,3.470811023089234379e-03,4.976138302482599474e-07,-6.973191183416648897e+00,-3.452504062184014177e+00
7.630000000000000000e+02,2.622979991625708305e-03,5.740827389050863136e-03,3.471318690584886731e-03,1.829456379123596804e-03,1.641862311461289928e-03,3.470821038711175560e-03,4.976518737111711166e-07,-6.972623609627159880e+00,-3.452533418303538326e+00
7.640000000000000000e+02,2.622995994448788001e-03,5.740825643193522496e-03,3.471328744298137099e-03,1.829455929143230467e-03,1.641872815154906632e-03,3.470831054381630452e-03,4.976899165066474284e-07,-6.972056048818197738e+00,-3.452562779594481324e+00
7.650000000000000000e+02,2.623011996905901325e-03,5.740823897028726405e-03,3.471338798059245018e-03,1.829455479146035795e-03,1.641883318913209223e-03,3.470841070100611197e-03,4.977279586338215212e-07,-6.971488500988709092e+00,-3.452592146056121525e+00
7.660000000000000000e+02,2.623027998997080369e-03,5.740822150556519968e-03,3.471348851868225234e-03,1.829455029132018209e-03,1.641893822736207025e-03,3.470851085868130372e-03,4.977660000948617991e-07,-6.970920966137549968e+00,-3.452621517687692876e+00
7.670000000000000000e+02,2.623044000722353324e-03,5.740820403776940480e-03,3.471358905725090756e-03,1.829454579101186164e-03,1.641904326623904592e-03,3.470861101684202289e-03,4.978040408884672197e-07,-6.970353444263722054e+00,-3.452650894488573652e+00
7.680000000000000000e+02,2.623060002081752280e-03,5.740818656690036513e-03,3.471368959629855030e-03,1.829454129053545083e-03,1.641914830576309946e-03,3.470871117548840826e-03,4.978420810142041020e-07,-6.969785935366079599e+00,-3.452680276457942288e+00
7.690000000000000000e+02,2.623076003075307163e-03,5.740816909295845365e-03,3.471379013582531498e-03,1.829453678989100603e-03,1.641925334593430895e-03,3.470881133462056824e-03,4.978801204746745313e-07,-6.969218439443580770e+00,-3.452709663595165956e+00
7.700000000000000000e+02,2.623092003703049197e-03,5.740815161594413872e-03,3.471389067583133606e-03,1.829453228907860964e-03,1.641935838675272642e-03,3.470891149423865028e-03,4.979181592685774649e-07,-6.968650956495103799e+00,-3.452739055899467502e+00
7.710000000000000000e+02,2.623108003965008306e-03,5.740813413585783669e-03,3.471399121631669159e-03,1.829452778809832021e-03,1.641946342821837138e-03,3.470901165434278450e-03,4.979561973907087324e-07,-6.968083486519594416e+00,-3.452768453370136381e+00
7.720000000000000000e+02,2.623124003861213548e-03,5.740811665269996387e-03,3.471409175728160275e-03,1.829452328695019845e-03,1.641956847033140430e-03,3.470911181493310533e-03,4.979942348497419513e-07,-6.967516029516018783e+00,-3.452797856006484256e+00
7.730000000000000000e+02,2.623140003391696579e-03,5.740809916647094530e-03,3.471419229872614760e-03,1.829451878563431375e-03,1.641967351309183386e-03,3.470921197600973420e-03,4.980322716413403128e-07,-6.966948585483246248e+00,-3.452827263807789482e+00
7.740000000000000000e+02,2.623156002556489060e-03,5.740808167717124065e-03,3.471429284065044325e-03,1.829451428415073116e-03,1.641977855649971209e-03,3.470931213757280989e-03,4.980703077633354126e-07,-6.966381154420176358e+00,-3.452856676773274902e+00
7.750000000000000000e+02,2.623172001355619613e-03,5.740806418480123158e-03,3.471439338305467182e-03,1.829450978249951790e-03,1.641988360055515392e-03,3.470941229962247118e-03,4.981083432200640593e-07,-6.965813736325765504e+00,-3.452886094902307690e+00
7.760000000000000000e+02,2.623187999789119030e-03,5.740804668936136911e-03,3.471449392593891573e-03,1.829450528068072603e-03,1.641998864525818971e-03,3.470951246215882649e-03,4.981463780089241677e-07,-6.965246331198937213e+00,-3.452915518194132893e+00
7.770000000000000000e+02,2.623203997857017668e-03,5.740802919085208691e-03,3.471459446930334845e-03,1.829450077869445093e-03,1.642009369060889751e-03,3.470961262518204495e-03,4.981844121303494188e-07,-6.964678939038626559e+00,-3.452944946648006663e+00
7.780000000000000000e+02,2.623219995559346752e-03,5.740801168927377532e-03,3.471469501314806104e-03,1.829449627654072732e-03,1.642019873660733372e-03,3.470971278869220897e-03,4.982224455852071743e-07,-6.964111559843699339e+00,-3.452974380263273968e+00
7.790000000000000000e+02,2.623235992896135772e-03,5.740799418462689402e-03,3.471479555747320964e-03,1.829449177421962457e-03,1.642030378325358506e-03,3.470981295268948334e-03,4.982604783726300723e-07,-6.963544193613124378e+00,-3.453003819039179856e+00
7.800000000000000000e+02,2.623251989867415087e-03,5.740797667691185935e-03,3.471489610227892434e-03,1.829448727173122293e-03,1.642040883054770141e-03,3.470991311717399382e-03,4.982985104930517939e-07,-6.962976840345824314e+00,-3.453033262975002682e+00
7.810000000000000000e+02,2.623267986473215487e-03,5.740795916612909632e-03,3.471499664756531791e-03,1.829448276907557659e-03,1.642051387848974132e-03,3.471001328214586186e-03,4.983365419456049772e-07,-6.962409500040712018e+00,-3.453062712070031903e+00
7.820000000000000000e+02,2.623283982713567331e-03,5.740794165227902993e-03,3.471509719333255514e-03,1.829447826625274845e-03,1.642061892707980669e-03,3.471011344760522623e-03,4.983745727328917074e-07,-6.961842172696696807e+00,-3.453092166323568080e+00
7.830000000000000000e+02,2.623299978588500975e-03,5.740792413536208519e-03,3.471519773958074012e-03,1.829447376326281656e-03,1.642072397631792356e-03,3.471021361355223003e-03,4.984126028510088569e-07,-6.961274858312716418e+00,-3.453121625734878464e+00
7.840000000000000000e+02,2.623315974098048078e-03,5.740790661537871313e-03,3.471529828631001596e-03,1.829446926010583731e-03,1.642082902620417865e-03,3.471031377998699471e-03,4.984506323021248297e-07,-6.960707556887646419e+00,-3.453151090303219206e+00
7.850000000000000000e+02,2.623331969242236397e-03,5.740788909232929539e-03,3.471539883352051277e-03,1.829446475678186274e-03,1.642093407673865003e-03,3.471041394690962435e-03,4.984886610888417113e-07,-6.960140268420489384e+00,-3.453180560027935275e+00
7.860000000000000000e+02,2.623347964021098024e-03,5.740787156621428300e-03,3.471549938121236932e-03,1.829446025329098391e-03,1.642103912792138541e-03,3.471051411432029242e-03,4.985266892076900547e-07,-6.959572992910123546e+00,-3.453210034908271719e+00
7.870000000000000000e+02,2.623363958434663315e-03,5.740785403703411831e-03,3.471559992938567669e-03,1.829445574963325504e-03,1.642114417975242165e-03,3.471061428221911601e-03,4.985647166560677745e-07,-6.959005730355450225e+00,-3.453239514943495791e+00
7.880000000000000000e+02,2.623379952482962629e-03,5.740783650478920030e-03,3.471570047804063003e-03,1.829445124580873468e-03,1.642124923223189535e-03,3.471071445060621655e-03,4.986027434413474457e-07,-6.958438480755424038e+00,-3.453269000132919153e+00
7.890000000000000000e+02,2.623395946166025023e-03,5.740781896947994532e-03,3.471580102717729873e-03,1.829444674181749005e-03,1.642135428535980868e-03,3.471081461948172849e-03,4.986407695570238552e-07,-6.957871244108981834e+00,-3.453298490475853466e+00
7.900000000000000000e+02,2.623411939483883456e-03,5.740780143110683041e-03,3.471590157679586060e-03,1.829444223765960137e-03,1.642145933913625924e-03,3.471091478884580361e-03,4.986787950056990881e-07,-6.957304020414978751e+00,-3.453327985971499370e+00
7.910000000000000000e+02,2.623427932436566551e-03,5.740778388967022854e-03,3.471600212689642841e-03,1.829443773333511202e-03,1.642156439356131639e-03,3.471101495869853733e-03,4.987168197891078680e-07,-6.956736809672392496e+00,-3.453357486619212935e+00
7.920000000000000000e+02,2.623443925024103798e-03,5.740776634517058205e-03,3.471610267747912357e-03,1.829443322884410439e-03,1.642166944863501917e-03,3.471111512904009010e-03,4.987548439033470671e-07,-6.956169611880181236e+00,-3.453386992418261414e+00
7.930000000000000000e+02,2.623459917246527291e-03,5.740774879760833331e-03,3.471620322854409788e-03,1.829442872418662186e-03,1.642177450435747602e-03,3.471121529987057468e-03,4.987928673523198131e-07,-6.955602427037188562e+00,-3.453416503367900958e+00
7.940000000000000000e+02,2.623475909103866952e-03,5.740773124698388997e-03,3.471630378009147710e-03,1.829442421936275766e-03,1.642187956072871944e-03,3.471131547119013852e-03,4.988308901338577017e-07,-6.955035255142371753e+00,-3.453446019467454331e+00
7.950000000000000000e+02,2.623491900596152272e-03,5.740771369329768573e-03,3.471640433212137833e-03,1.829441971437254866e-03,1.642198461774882967e-03,3.471141564299888571e-03,4.988689122492617756e-07,-6.954468096194677429e+00,-3.453475540716177683e+00
7.960000000000000000e+02,2.623507891723414909e-03,5.740769613655012822e-03,3.471650488463394035e-03,1.829441520921607943e-03,1.642208967541786092e-03,3.471151581529697671e-03,4.989069336963636303e-07,-6.953900950192992703e+00,-3.453505067113382676e+00
7.970000000000000000e+02,2.623523882485684355e-03,5.740767857674165114e-03,3.471660543762930193e-03,1.829441070389339332e-03,1.642219473373590860e-03,3.471161598808450259e-03,4.989449544799337555e-07,-6.953333817136253536e+00,-3.453534598658358767e+00
7.980000000000000000e+02,2.623539872882990967e-03,5.740766101387269685e-03,3.471670599110758017e-03,1.829440619840459010e-03,1.642229979270299007e-03,3.471171616136165417e-03,4.989829745925995763e-07,-6.952766697023394116e+00,-3.453564135350339903e+00
7.990000000000000000e+02,2.623555862915365102e-03,5.740764344794365565e-03,3.471680654506890951e-03,1.829440169274970445e-03,1.642240485231920505e-03,3.471181633512852686e-03,4.990209940382642206e-07,-6.952199589853336192e+00,-3.453593677188693256e+00
8.000000000000000000e+02,2.623571852582837552e-03,5.740762587895501326e-03,3.471690709951342005e-03,1.829439718692882095e-03,1.642250991258459910e-03,3.471191650938524643e-03,4.990590128173613693e-07,-6.951632495624993524e+00,-3.453623224172586159e+00
8.010000000000000000e+02,2.623587841885438240e-03,5.740760830690713398e-03,3.471700765444125491e-03,1.829439268094198729e-03,1.642261497349926762e-03,3.471201668413194732e-03,4.990970309307583841e-07,-6.951065414337298520e+00,-3.453652776301396887e+00
8.020000000000000000e+02,2.623603830823197959e-03,5.740759073180046017e-03,3.471710820985253985e-03,1.829438817478927937e-03,1.642272003506326048e-03,3.471211685936877265e-03,4.991350483767205415e-07,-6.950498345989153393e+00,-3.453682333574403795e+00
8.030000000000000000e+02,2.623619819396147065e-03,5.740757315363545152e-03,3.471720876574738331e-03,1.829438366847076442e-03,1.642282509727661889e-03,3.471221703509585685e-03,4.991730651526457563e-07,-6.949931290579492327e+00,-3.453711895990829728e+00
8.040000000000000000e+02,2.623635807604315050e-03,5.740755557241248100e-03,3.471730932212596741e-03,1.829437916198650097e-03,1.642293016013946644e-03,3.471231721131331268e-03,4.992110812654729224e-07,-6.949364248107270825e+00,-3.453741463550041857e+00
8.050000000000000000e+02,2.623651795447731836e-03,5.740753798813198229e-03,3.471740987898836589e-03,1.829437465533654975e-03,1.642303522365181614e-03,3.471241738802126591e-03,4.992490967099978694e-07,-6.948797218571412415e+00,-3.453771036251296334e+00
8.060000000000000000e+02,2.623667782926429517e-03,5.740752040079441509e-03,3.471751043633474355e-03,1.829437014852097797e-03,1.642314028781376558e-03,3.471251756521985532e-03,4.992871114888226824e-07,-6.948230201970795328e+00,-3.453800614093849308e+00
8.070000000000000000e+02,2.623683770040437149e-03,5.740750281040016972e-03,3.471761099416522181e-03,1.829436564153984635e-03,1.642324535262537546e-03,3.471261774290920234e-03,4.993251256019473616e-07,-6.947663198304388388e+00,-3.453830197077023545e+00
8.080000000000000000e+02,2.623699756789785523e-03,5.740748521694969721e-03,3.471771155247993079e-03,1.829436113439323729e-03,1.642335041808669349e-03,3.471271792108947610e-03,4.993631390454687791e-07,-6.947096207571079596e+00,-3.453859785200064092e+00
8.090000000000000000e+02,2.623715743174505430e-03,5.740746762044341388e-03,3.471781211127901359e-03,1.829435662708121368e-03,1.642345548419779991e-03,3.471281809976078069e-03,4.994011518232900626e-07,-6.946529229769804914e+00,-3.453889378462271509e+00
8.100000000000000000e+02,2.623731729194626362e-03,5.740745002088172740e-03,3.471791267056256996e-03,1.829435211960381670e-03,1.642356055095875325e-03,3.471291827892322452e-03,4.994391639345438505e-07,-6.945962264899485206e+00,-3.453918976862968560e+00
8.110000000000000000e+02,2.623747714850178242e-03,5.740743241826506277e-03,3.471801323033076470e-03,1.829434761196112444e-03,1.642366561836964027e-03,3.471301845857696806e-03,4.994771753796638236e-07,-6.945395312959091072e+00,-3.453948580401433599e+00
8.120000000000000000e+02,2.623763700141191427e-03,5.740741481259387102e-03,3.471811379058370190e-03,1.829434310415321060e-03,1.642377068643049130e-03,3.471311863872213709e-03,4.995151861564815776e-07,-6.944828373947531830e+00,-3.453978189076900573e+00
8.130000000000000000e+02,2.623779685067696710e-03,5.740739720386853380e-03,3.471821435132154202e-03,1.829433859618013374e-03,1.642387575514140828e-03,3.471321881935887470e-03,4.995531962667318360e-07,-6.944261447863720349e+00,-3.454007802888747758e+00
8.140000000000000000e+02,2.623795669629724447e-03,5.740737959208951947e-03,3.471831491254437612e-03,1.829433408804195891e-03,1.642398082450241721e-03,3.471331900048728065e-03,4.995912057095472369e-07,-6.943694534706567723e+00,-3.454037421836164690e+00
8.150000000000000000e+02,2.623811653827305863e-03,5.740736197725725305e-03,3.471841547425237335e-03,1.829432957973874899e-03,1.642408589451362436e-03,3.471341918210751540e-03,4.996292144857951423e-07,-6.943127634474977050e+00,-3.454067045918451928e+00
8.160000000000000000e+02,2.623827637660470450e-03,5.740734435937213352e-03,3.471851603644564212e-03,1.829432507127057121e-03,1.642419096517507091e-03,3.471351936421969171e-03,4.996672225950418711e-07,-6.942560747167902946e+00,-3.454096675134932237e+00
8.170000000000000000e+02,2.623843621129247697e-03,5.740732673843459456e-03,3.471861659912432556e-03,1.829432056263748194e-03,1.642429603648684362e-03,3.471361954682393100e-03,4.997052300394558277e-07,-6.941993872784301800e+00,-3.454126309484872870e+00
8.180000000000000000e+02,2.623859604233667962e-03,5.740730911444503516e-03,3.471871716228854075e-03,1.829431605383955058e-03,1.642440110844899017e-03,3.471371972992037640e-03,4.997432368164349270e-07,-6.941427011323087370e+00,-3.454155948967607692e+00
8.190000000000000000e+02,2.623875586973762469e-03,5.740729148740390635e-03,3.471881772593840045e-03,1.829431154487684650e-03,1.642450618106155395e-03,3.471381991350916234e-03,4.997812429238107645e-07,-6.940860162783158316e+00,-3.454185593582381752e+00
8.200000000000000000e+02,2.623891569349560710e-03,5.740727385731165047e-03,3.471891829007409114e-03,1.829430703574943910e-03,1.642461125432465203e-03,3.471392009759042326e-03,4.998192483667875108e-07,-6.940293327163460368e+00,-3.454215243328451201e+00
8.210000000000000000e+02,2.623907551361093909e-03,5.740725622416866653e-03,3.471901885469570390e-03,1.829430252645736742e-03,1.642471632823833648e-03,3.471402028216425024e-03,4.998572531453651657e-07,-6.939726504462894852e+00,-3.454244898205138803e+00
8.220000000000000000e+02,2.623923533008391557e-03,5.740723858797537951e-03,3.471911941980336015e-03,1.829429801700073119e-03,1.642482140280262896e-03,3.471412046723083844e-03,4.998952572521711546e-07,-6.939159694680419044e+00,-3.454274558211722912e+00
8.230000000000000000e+02,2.623939514291483577e-03,5.740722094873219709e-03,3.471921998539723338e-03,1.829429350737956294e-03,1.642492647801767043e-03,3.471422065279026158e-03,4.999332606971801374e-07,-6.938592897814965355e+00,-3.454304223347537395e+00
8.240000000000000000e+02,2.623955495210400328e-03,5.740720330643957030e-03,3.471932055147738862e-03,1.829428899759395159e-03,1.642503155388343704e-03,3.471432083884268011e-03,4.999712634708511350e-07,-6.938026113865458200e+00,-3.454333893611816197e+00
8.250000000000000000e+02,2.623971475765173034e-03,5.740718566109790678e-03,3.471942111804402105e-03,1.829428448764394916e-03,1.642513663040007189e-03,3.471442102538821114e-03,5.000092655809904030e-07,-6.937459342830787357e+00,-3.454363569003859880e+00
8.260000000000000000e+02,2.623987455955830751e-03,5.740716801270765758e-03,3.471952168509722172e-03,1.829427997752963372e-03,1.642524170756758800e-03,3.471452121242701080e-03,5.000472670210927284e-07,-6.936892584709930532e+00,-3.454393249522924592e+00
8.270000000000000000e+02,2.624003435782405573e-03,5.740715036126921300e-03,3.471962225263714678e-03,1.829427546725105082e-03,1.642534678538609596e-03,3.471462139995917014e-03,5.000852677976633243e-07,-6.936325839501744639e+00,-3.454422935168355302e+00
8.280000000000000000e+02,2.624019415244925255e-03,5.740713270678298938e-03,3.471972282066390462e-03,1.829427095680826549e-03,1.642545186385563913e-03,3.471472158798482796e-03,5.001232679076664245e-07,-6.935759107205241136e+00,-3.454452625939441468e+00
8.290000000000000000e+02,2.624035394343421021e-03,5.740711504924944641e-03,3.471982338917762537e-03,1.829426644620136015e-03,1.642555694297626523e-03,3.471482177650414037e-03,5.001612673484999438e-07,-6.935192387819322235e+00,-3.454482321835428138e+00
8.300000000000000000e+02,2.624051373077923664e-03,5.740709738866898310e-03,3.471992395817845647e-03,1.829426193543038249e-03,1.642566202274807399e-03,3.471492196551719846e-03,5.001992661258017336e-07,-6.934625681342875936e+00,-3.454512022855615871e+00
8.310000000000000000e+02,2.624067351448463974e-03,5.740707972504204178e-03,3.472002452766650635e-03,1.829425742449542142e-03,1.642576710317108493e-03,3.471502215502418869e-03,5.002372642317655382e-07,-6.934058987774838201e+00,-3.454541728999283023e+00
8.320000000000000000e+02,2.624083329455070574e-03,5.740706205836903012e-03,3.472012509764193545e-03,1.829425291339651814e-03,1.642587218424541732e-03,3.471512234502520215e-03,5.002752616733302515e-07,-6.933492307114175190e+00,-3.454571440265741256e+00
8.330000000000000000e+02,2.624099307097774256e-03,5.740704438865037312e-03,3.472022566810486956e-03,1.829424840213373770e-03,1.642597726597113186e-03,3.471522253552036461e-03,5.003132584504958735e-07,-6.932925639359799774e+00,-3.454601156654257821e+00
8.340000000000000000e+02,2.624115284376605378e-03,5.740702671588647846e-03,3.472032623905540842e-03,1.829424389070714949e-03,1.642608234834825893e-03,3.471532272650980182e-03,5.003512545606603190e-07,-6.932358984510633704e+00,-3.454630878164177687e+00
8.350000000000000000e+02,2.624131261291594297e-03,5.740700904007779715e-03,3.472042681049368213e-03,1.829423937911683375e-03,1.642618743137684838e-03,3.471542291799368726e-03,5.003892499994867793e-07,-6.931792342565601395e+00,-3.454660604794712597e+00
8.360000000000000000e+02,2.624147237842771371e-03,5.740699136122476287e-03,3.472052738241983814e-03,1.829423486736283166e-03,1.642629251505700648e-03,3.471552310997210334e-03,5.004272447734804674e-07,-6.931225713523636145e+00,-3.454690336545163110e+00
8.370000000000000000e+02,2.624163214030167390e-03,5.740697367932777462e-03,3.472062795483403692e-03,1.829423035544522130e-03,1.642639759938881562e-03,3.471562330244521051e-03,5.004652388826413834e-07,-6.930659097383628620e+00,-3.454720073414829784e+00
8.380000000000000000e+02,2.624179189853809678e-03,5.740695599438723137e-03,3.472072852773636954e-03,1.829422584336404169e-03,1.642650268437232785e-03,3.471572349541308250e-03,5.005032323287042506e-07,-6.930092494144613369e+00,-3.454749815403046487e+00
8.390000000000000000e+02,2.624195165313731627e-03,5.740693830640358417e-03,3.472082910112697911e-03,1.829422133111939259e-03,1.642660777000758653e-03,3.471582368887593181e-03,5.005412251047301753e-07,-6.929525903805410891e+00,-3.454779562509080471e+00
8.400000000000000000e+02,2.624211140409961427e-03,5.740692061537724933e-03,3.472092967500597840e-03,1.829421681871131952e-03,1.642671285629465888e-03,3.471592388283382784e-03,5.005792172150559660e-07,-6.928959326365024651e+00,-3.454809314732198988e+00
8.410000000000000000e+02,2.624227115142530736e-03,5.740690292130866922e-03,3.472103024937349316e-03,1.829421230613990056e-03,1.642681794323359260e-03,3.471602407728694405e-03,5.006172086549111333e-07,-6.928392761822332879e+00,-3.454839072071680395e+00
8.420000000000000000e+02,2.624243089511468612e-03,5.740688522419825149e-03,3.472113082422970121e-03,1.829420779340517906e-03,1.642692303082452215e-03,3.471612427223536718e-03,5.006551994334029754e-07,-6.927826210176291077e+00,-3.454868834526825250e+00
8.430000000000000000e+02,2.624259063516805844e-03,5.740686752404640381e-03,3.472123139957466326e-03,1.829420328050723743e-03,1.642702811906742583e-03,3.471622446767924901e-03,5.006931895414241940e-07,-6.927259671425822773e+00,-3.454898602096945215e+00
8.440000000000000000e+02,2.624275037158573225e-03,5.740684982085358587e-03,3.472133197540857013e-03,1.829419876744613422e-03,1.642713320796243591e-03,3.471632466361872400e-03,5.007311789846126404e-07,-6.926693145569817744e+00,-3.454928374781285338e+00
8.450000000000000000e+02,2.624291010436800246e-03,5.740683211462019667e-03,3.472143255173152157e-03,1.829419425422193664e-03,1.642723829750958493e-03,3.471642486005391791e-03,5.007691677603662295e-07,-6.926126632607254585e+00,-3.454958152579168384e+00
