period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
7.690000000000000000e+02,2.623255273874500020e-03,5.741236478053472932e-03,3.470891149423865462e-03,1.829369452709238763e-03,1.641521696714626699e-03,3.470742982235605970e-03,1.481671882594924605e-07,-6.962860927234848063e+00,-3.445633946853920992e+00
7.700000000000000000e+02,2.623271264803159804e-03,5.741234734131901545e-03,3.470901165434278884e-03,1.829368992809550553e-03,1.641532172624728331e-03,3.470753003907988549e-03,1.481615262903350494e-07,-6.962293788280272011e+00,-3.445663275595634012e+00
7.710000000000000000e+02,2.623287255366121232e-03,5.741232989902995271e-03,3.470911181493310099e-03,1.829368532893323272e-03,1.641542648599986828e-03,3.470763025628877466e-03,1.481558644326336216e-07,-6.961726662295653512e+00,-3.445692609506012527e+00
7.720000000000000000e+02,2.623303245563415962e-03,5.741231245366800948e-03,3.470921197600973420e-03,1.829368072960561691e-03,1.641553124640411730e-03,3.470773047398282695e-03,1.481502026907249858e-07,-6.961159549279871683e+00,-3.445721948584268279e+00
7.730000000000000000e+02,2.623319235395073917e-03,5.741229500523359341e-03,3.470931213757280989e-03,1.829367613011274266e-03,1.641563600746006723e-03,3.470783069216221584e-03,1.481445410594049716e-07,-6.960592449231883805e+00,-3.445751292829712931e+00
7.740000000000000000e+02,2.623335224861125456e-03,5.741227755372712953e-03,3.470941229962247118e-03,1.829367153045466854e-03,1.641574076916780265e-03,3.470793091082704541e-03,1.481388795425767069e-07,-6.960025362150590311e+00,-3.445780642241635938e+00
7.750000000000000000e+02,2.623351213961602237e-03,5.741226009914905150e-03,3.470951246215882649e-03,1.829366693063144440e-03,1.641584553152738209e-03,3.470803112997743710e-03,1.481332181389391489e-07,-6.959458288034891638e+00,-3.445809996819304555e+00
7.760000000000000000e+02,2.623367202696534183e-03,5.741224264149980168e-03,3.470961262518204062e-03,1.829366233064317867e-03,1.641595029453886195e-03,3.470813134961358605e-03,1.481275568454565317e-07,-6.958891226883700654e+00,-3.445839356561974931e+00
7.770000000000000000e+02,2.623383191065950786e-03,5.741222518077978773e-03,3.470971278869221330e-03,1.829365773048987351e-03,1.641605505820233979e-03,3.470823156973552696e-03,1.481218956686340682e-07,-6.958324178695985296e+00,-3.445868721468958729e+00
7.780000000000000000e+02,2.623399179069882837e-03,5.741220771698944333e-03,3.470981295268947900e-03,1.829365313017164386e-03,1.641615982251783514e-03,3.470833179034345933e-03,1.481162346019665454e-07,-6.957757143470654881e+00,-3.445898091539534303e+00
7.790000000000000000e+02,2.623415166708361560e-03,5.741219025012918482e-03,3.470991311717399382e-03,1.829364852968853525e-03,1.641626458748545857e-03,3.470843201143749591e-03,1.481105736497907721e-07,-6.957190121206602740e+00,-3.445927466773002212e+00
7.800000000000000000e+02,2.623431153981416013e-03,5.741217278019943721e-03,3.471001328214586186e-03,1.829364392904060839e-03,1.641636935310525347e-03,3.470853223301775814e-03,1.481049128103720247e-07,-6.956623111902793255e+00,-3.445956847168640813e+00
7.810000000000000000e+02,2.623447140889076986e-03,5.741215530720063416e-03,3.471011344760522623e-03,1.829363932822794785e-03,1.641647411937727837e-03,3.470863245508440213e-03,1.480992520824092606e-07,-6.956056115558128639e+00,-3.445986232725717358e+00
7.820000000000000000e+02,2.623463127431376139e-03,5.741213783113320070e-03,3.471021361355223003e-03,1.829363472725059267e-03,1.641657888630163736e-03,3.470873267763752330e-03,1.480935914706729695e-07,-6.955489132171499556e+00,-3.446015623443532405e+00
7.830000000000000000e+02,2.623479113608342527e-03,5.741212035199756182e-03,3.471031377998699038e-03,1.829363012610863391e-03,1.641668365387835647e-03,3.470883290067729079e-03,1.480879309699589808e-07,-6.954922161741860620e+00,-3.446045019321364311e+00
7.840000000000000000e+02,2.623495099420006943e-03,5.741210286979415121e-03,3.471041394690962435e-03,1.829362552480211495e-03,1.641678842210750940e-03,3.470893312420380867e-03,1.480822705815683371e-07,-6.954355204268136248e+00,-3.446074420358469226e+00
7.850000000000000000e+02,2.623511084866399744e-03,5.741208538452337654e-03,3.471051411432028375e-03,1.829362092333111384e-03,1.641689319098916990e-03,3.470903334821722440e-03,1.480766103059347194e-07,-6.953788259749249079e+00,-3.446103826554181015e+00
7.860000000000000000e+02,2.623527069947551721e-03,5.741206789618571484e-03,3.471061428221911601e-03,1.829361632169569565e-03,1.641699796052342036e-03,3.470913357271765941e-03,1.480709501456602128e-07,-6.953221328184088890e+00,-3.446133237907689217e+00
7.870000000000000000e+02,2.623543054663493232e-03,5.741205040478153040e-03,3.471071445060622089e-03,1.829361171989591457e-03,1.641710273071030632e-03,3.470923379770524814e-03,1.480652900972753705e-07,-6.952654409571589866e+00,-3.446162654418383209e+00
7.880000000000000000e+02,2.623559039014253767e-03,5.741203291031127427e-03,3.471081461948173283e-03,1.829360711793184000e-03,1.641720750154989283e-03,3.470933402318011202e-03,1.480596301620812349e-07,-6.952087503910709287e+00,-3.446192076085496936e+00
7.890000000000000000e+02,2.623575022999864552e-03,5.741201541277537145e-03,3.471091478884580361e-03,1.829360251580355867e-03,1.641731227304224494e-03,3.470943424914243319e-03,1.480539703370420401e-07,-6.951520611200335154e+00,-3.446221502908330958e+00
7.900000000000000000e+02,2.623591006620355943e-03,5.741199791217425560e-03,3.471101495869853733e-03,1.829359791351110529e-03,1.641741704518743204e-03,3.470953447559226371e-03,1.480483106273619565e-07,-6.950953731439390992e+00,-3.446250934886141426e+00
7.910000000000000000e+02,2.623606989875757866e-03,5.741198040850833441e-03,3.471111512904009010e-03,1.829359331105454923e-03,1.641752181798554087e-03,3.470963470252976836e-03,1.480426510321736222e-07,-6.950386864626823424e+00,-3.446280372018240001e+00
7.920000000000000000e+02,2.623622972766101111e-03,5.741196290177803287e-03,3.471121529987057468e-03,1.829358870843396205e-03,1.641762659143661263e-03,3.470973492995509894e-03,1.480369915475739095e-07,-6.949820010761531108e+00,-3.446309814303927244e+00
7.930000000000000000e+02,2.623638955291415602e-03,5.741194539198381068e-03,3.471131547119013852e-03,1.829358410564941532e-03,1.641773136554072320e-03,3.470983515786836386e-03,1.480313321774659463e-07,-6.949253169842450895e+00,-3.446339261742425997e+00
7.940000000000000000e+02,2.623654937451732564e-03,5.741192787912605816e-03,3.471141564299888571e-03,1.829357950270097408e-03,1.641783614029791163e-03,3.470993538626970625e-03,1.480256729179466046e-07,-6.948686341868482330e+00,-3.446368714333081229e+00
7.950000000000000000e+02,2.623670919247081054e-03,5.741191036320521766e-03,3.471151581529697671e-03,1.829357489958869255e-03,1.641794091570828416e-03,3.471003561515924318e-03,1.480200137733526933e-07,-6.948119526838592463e+00,-3.446398172075137989e+00
7.960000000000000000e+02,2.623686900677493165e-03,5.741189284422171420e-03,3.471161598808450259e-03,1.829357029631262493e-03,1.641804569177187766e-03,3.471013584453710912e-03,1.480143547393474035e-07,-6.947552724751638209e+00,-3.446427634967885734e+00
7.970000000000000000e+02,2.623702881742997518e-03,5.741187532217597277e-03,3.471171616136165851e-03,1.829356569287286013e-03,1.641815046848879838e-03,3.471023607440345583e-03,1.480086958202675440e-07,-6.946985935606619478e+00,-3.446457103010613920e+00
7.980000000000000000e+02,2.623718862443626208e-03,5.741185779706841838e-03,3.471181633512852686e-03,1.829356108926946103e-03,1.641825524585906583e-03,3.471033630475838742e-03,1.480030370139447105e-07,-6.946419159402383414e+00,-3.446486576202612007e+00
7.990000000000000000e+02,2.623734842779407422e-03,5.741184026889944135e-03,3.471191650938524643e-03,1.829355648550247317e-03,1.641836002388277326e-03,3.471043653560203397e-03,1.479973783212462646e-07,-6.945852396137929929e+00,-3.446516054543202756e+00
8.000000000000000000e+02,2.623750822750373253e-03,5.741182273766951873e-03,3.471201668413194732e-03,1.829355188157197895e-03,1.641846480255996837e-03,3.471053676693454729e-03,1.479917197400038020e-07,-6.945285645812127484e+00,-3.446545538031609013e+00
8.010000000000000000e+02,2.623766802356553192e-03,5.741180520337905817e-03,3.471211685936877699e-03,1.829354727747804343e-03,1.641856958189073356e-03,3.471063699875604446e-03,1.479860612732530889e-07,-6.944718908423929804e+00,-3.446575026667142438e+00
8.020000000000000000e+02,2.623782781597978030e-03,5.741178766602847601e-03,3.471221703509585685e-03,1.829354267322071213e-03,1.641867436187514472e-03,3.471073723106665558e-03,1.479804029201267634e-07,-6.944152183972240877e+00,-3.446604520449081388e+00
8.030000000000000000e+02,2.623798760474677257e-03,5.741177012561819726e-03,3.471231721131331268e-03,1.829353806880006962e-03,1.641877914251324306e-03,3.471083746386651077e-03,1.479747446801911448e-07,-6.943585472456026864e+00,-3.446634019376726421e+00
8.040000000000000000e+02,2.623814738986682098e-03,5.741175258214864692e-03,3.471241738802126591e-03,1.829353346421616145e-03,1.641888392380510446e-03,3.471093769715573579e-03,1.479690865530125521e-07,-6.943018773874165106e+00,-3.446663523449366995e+00
8.050000000000000000e+02,2.623830717134021610e-03,5.741173503562025000e-03,3.471251756521985098e-03,1.829352885946909169e-03,1.641898870575075929e-03,3.471103793093450844e-03,1.479634285342541766e-07,-6.942452088225625317e+00,-3.446693032666281464e+00
8.060000000000000000e+02,2.623846694916727451e-03,5.741171748603344886e-03,3.471261774290920234e-03,1.829352425455888203e-03,1.641909348835032031e-03,3.471113816520288945e-03,1.479577706312885932e-07,-6.941885415509297275e+00,-3.446722547026725980e+00
8.070000000000000000e+02,2.623862672334831281e-03,5.741169993338865983e-03,3.471271792108947610e-03,1.829351964948561487e-03,1.641919827160386123e-03,3.471123839996105229e-03,1.479521128423810783e-07,-6.941318755724045886e+00,-3.446752066530001102e+00
8.080000000000000000e+02,2.623878649388359987e-03,5.741168237768629924e-03,3.471281809976077635e-03,1.829351504424935743e-03,1.641930305551141892e-03,3.471133863520912705e-03,1.479464551649295467e-07,-6.940752108868919024e+00,-3.446781591175407389e+00
8.090000000000000000e+02,2.623894626077346529e-03,5.741166481892679210e-03,3.471291827892322452e-03,1.829351043885017259e-03,1.641940784007305193e-03,3.471143887094723084e-03,1.479407975993676794e-07,-6.940185474942762056e+00,-3.446811120962223196e+00
8.100000000000000000e+02,2.623910602401820832e-03,5.741164725711058944e-03,3.471301845857696806e-03,1.829350583328811890e-03,1.641951262528884917e-03,3.471153910717548943e-03,1.479351401478638806e-07,-6.939618853944495847e+00,-3.446840655889704674e+00
8.110000000000000000e+02,2.623926578361811517e-03,5.741162969223807290e-03,3.471311863872213709e-03,1.829350122756326575e-03,1.641961741115887134e-03,3.471163934389403290e-03,1.479294828104181503e-07,-6.939052245873112312e+00,-3.446870195957196792e+00
8.120000000000000000e+02,2.623942553957351112e-03,5.741161212430969350e-03,3.471321881935887470e-03,1.829349662167568469e-03,1.641972219768319001e-03,3.471173958110302174e-03,1.479238255852957651e-07,-6.938485650727455045e+00,-3.446899741163955699e+00
8.130000000000000000e+02,2.623958529188468673e-03,5.741159455332588493e-03,3.471331900048728498e-03,1.829349201562542344e-03,1.641982698486186155e-03,3.471183981880254267e-03,1.479181684742314484e-07,-6.937919068506504416e+00,-3.446929291509226445e+00
8.140000000000000000e+02,2.623974504055194557e-03,5.741157697928704617e-03,3.471341918210751540e-03,1.829348740941256872e-03,1.641993177269494668e-03,3.471194005699277784e-03,1.479125114737557534e-07,-6.937352499209170631e+00,-3.446958846992365100e+00
8.150000000000000000e+02,2.623990478557560423e-03,5.741155940219361091e-03,3.471351936421969604e-03,1.829348280303716391e-03,1.642003656118253213e-03,3.471204029567380531e-03,1.479068545890728503e-07,-6.936785942834333696e+00,-3.446988407612627814e+00
8.160000000000000000e+02,2.624006452695593593e-03,5.741154182204600415e-03,3.471361954682393100e-03,1.829347819649928273e-03,1.642014135032464827e-03,3.471214053484578555e-03,1.479011978145448880e-07,-6.936219399381027273e+00,-3.447017973369304045e+00
8.170000000000000000e+02,2.624022426469326159e-03,5.741152423884465089e-03,3.471371972992037640e-03,1.829347358979899023e-03,1.642024614012138617e-03,3.471224077450883565e-03,1.478955411540749942e-07,-6.935652868848118935e+00,-3.447047544261683250e+00
8.180000000000000000e+02,2.624038399878789347e-03,5.741150665258996748e-03,3.471381991350915800e-03,1.829346898293636014e-03,1.642035093057279786e-03,3.471234101466310305e-03,1.478898846054947647e-07,-6.935086351234486912e+00,-3.447077120289054886e+00
8.190000000000000000e+02,2.624054372924011346e-03,5.741148906328238759e-03,3.471392009759042326e-03,1.829346437591143799e-03,1.642045572167898527e-03,3.471244125530869619e-03,1.478842281727073271e-07,-6.934519846539144439e+00,-3.447106701450686206e+00
8.200000000000000000e+02,2.624070345605024248e-03,5.741147147092233623e-03,3.471402028216425458e-03,1.829345976872429752e-03,1.642056051343995706e-03,3.471254149644575817e-03,1.478785718496411494e-07,-6.933953354760946652e+00,-3.447136287745888872e+00
8.210000000000000000e+02,2.624086317921857110e-03,5.741145387551022106e-03,3.471412046723083844e-03,1.829345516137500811e-03,1.642066530585583033e-03,3.471264173807441476e-03,1.478729156423677638e-07,-6.933386875898872148e+00,-3.447165879173941239e+00
8.220000000000000000e+02,2.624102289874540722e-03,5.741143627704649310e-03,3.471422065279025290e-03,1.829345055386362180e-03,1.642077009892663111e-03,3.471274198019479607e-03,1.478672595456829997e-07,-6.932820409951812479e+00,-3.447195475734110559e+00
8.230000000000000000e+02,2.624118261463106311e-03,5.741141867553156003e-03,3.471432083884268011e-03,1.829344594619021882e-03,1.642087489265246130e-03,3.471284222280703220e-03,1.478616035647910276e-07,-6.932253956918666304e+00,-3.447225077425708495e+00
8.240000000000000000e+02,2.624134232687582498e-03,5.741140107096586419e-03,3.471442102538821548e-03,1.829344133835486639e-03,1.642097968703334909e-03,3.471294246591129229e-03,1.478559476923192728e-07,-6.931687516798423765e+00,-3.447254684247980094e+00
8.250000000000000000e+02,2.624150203548000077e-03,5.741138346334979589e-03,3.471452121242700646e-03,1.829343673035759704e-03,1.642108448206940942e-03,3.471304270950761970e-03,1.478502919386760761e-07,-6.931121089589997730e+00,-3.447284296200281428e+00
8.260000000000000000e+02,2.624166174044390270e-03,5.741136585268380617e-03,3.471462139995917014e-03,1.829343212219851919e-03,1.642118927776065095e-03,3.471314295359623561e-03,1.478446362934530967e-07,-6.930554675292266431e+00,-3.447313913281846443e+00
8.270000000000000000e+02,2.624182144176780834e-03,5.741134823896828533e-03,3.471472158798482796e-03,1.829342751387766104e-03,1.642129407410716693e-03,3.471324319817720508e-03,1.478389807622881857e-07,-6.929988273904252871e+00,-3.447343535492020106e+00
8.280000000000000000e+02,2.624198113945205163e-03,5.741133062220370176e-03,3.471482177650414037e-03,1.829342290539511797e-03,1.642139887110902240e-03,3.471334344325070591e-03,1.478333253434466199e-07,-6.929421885424780214e+00,-3.447373162830003057e+00
8.290000000000000000e+02,2.624214083349691445e-03,5.741131300239045443e-03,3.471492196551719846e-03,1.829341829675092037e-03,1.642150366876627809e-03,3.471344368881681616e-03,1.478276700382294417e-07,-6.928855509852837713e+00,-3.447402795295151368e+00
8.300000000000000000e+02,2.624230052390271340e-03,5.741129537952897703e-03,3.471502215502419303e-03,1.829341368794516146e-03,1.642160846707903157e-03,3.471354393487571799e-03,1.478220148475040130e-07,-6.928289147187294716e+00,-3.447432432886710085e+00
8.310000000000000000e+02,2.624246021066973470e-03,5.741127775361967722e-03,3.471512234502520215e-03,1.829340907897789763e-03,1.642171326604730452e-03,3.471364418142752414e-03,1.478163597678008867e-07,-6.927722797427160017e+00,-3.447462075604013076e+00
8.320000000000000000e+02,2.624261989379829494e-03,5.741126012466298001e-03,3.471522253552036027e-03,1.829340446984918309e-03,1.642181806567117718e-03,3.471374442847234305e-03,1.478107048017221481e-07,-6.927156460571293195e+00,-3.447491723446327594e+00
8.330000000000000000e+02,2.624277957328868469e-03,5.741124249265933642e-03,3.471532272650980182e-03,1.829339986055909372e-03,1.642192286595070810e-03,3.471384467601033516e-03,1.478050499466657119e-07,-6.926590136618671067e+00,-3.447521376412909788e+00
8.340000000000000000e+02,2.624293924914122052e-03,5.741122485760915412e-03,3.471542291799368726e-03,1.829339525110769893e-03,1.642202766688598834e-03,3.471394492404162192e-03,1.477993952065347061e-07,-6.926023825568162096e+00,-3.447551034503060219e+00
8.350000000000000000e+02,2.624309892135618435e-03,5.741120721951282341e-03,3.471552310997210768e-03,1.829339064149504857e-03,1.642213246847705910e-03,3.471404517256632474e-03,1.477937405782933644e-07,-6.925457527418776849e+00,-3.447580697716134956e+00
8.360000000000000000e+02,2.624325858993388841e-03,5.741118957837078665e-03,3.471562330244521051e-03,1.829338603172120555e-03,1.642223727072400496e-03,3.471414542158455640e-03,1.477880860654111339e-07,-6.924891242169395333e+00,-3.447610366051390152e+00
8.370000000000000000e+02,2.624341825487463628e-03,5.741117193418348620e-03,3.471572349541308250e-03,1.829338142178623273e-03,1.642234207362684977e-03,3.471424567109644699e-03,1.477824316635512059e-07,-6.924324969818962394e+00,-3.447640039508070853e+00
8.380000000000000000e+02,2.624357791617874022e-03,5.741115428695133839e-03,3.471582368887592748e-03,1.829337681169022770e-03,1.642244687718569978e-03,3.471434592110219600e-03,1.477767773731472611e-07,-6.923758710366345603e+00,-3.447669718085477619e+00
8.390000000000000000e+02,2.624373757384648211e-03,5.741113663667475955e-03,3.471592388283382784e-03,1.829337220143323166e-03,1.642255168140059618e-03,3.471444617160187283e-03,1.477711231955003424e-07,-6.923192463810556418e+00,-3.447699401782922113e+00
8.400000000000000000e+02,2.624389722787818287e-03,5.741111898335419204e-03,3.471602407728694405e-03,1.829336759101530098e-03,1.642265648627164306e-03,3.471454642259562060e-03,1.477654691323451730e-07,-6.922626230150463300e+00,-3.447729090599660484e+00
8.410000000000000000e+02,2.624405687827413309e-03,5.741110132699003485e-03,3.471612427223537151e-03,1.829336298043650506e-03,1.642276129179886645e-03,3.471464667408355638e-03,1.477598151815133487e-07,-6.922060009385033297e+00,-3.447758784535004395e+00
8.420000000000000000e+02,2.624421652503463199e-03,5.741108366758270430e-03,3.471622446767924468e-03,1.829335836969689594e-03,1.642286609798234874e-03,3.471474692606579728e-03,1.477541613447395930e-07,-6.921493801513200594e+00,-3.447788483588265507e+00
8.430000000000000000e+02,2.624437616815999616e-03,5.741106600513263408e-03,3.471632466361872834e-03,1.829335375879656903e-03,1.642297090482215931e-03,3.471484717854252111e-03,1.477485076207228631e-07,-6.920927606533833654e+00,-3.447818187758722175e+00
8.440000000000000000e+02,2.624453580765051617e-03,5.741104833964026655e-03,3.471642486005392225e-03,1.829334914773556552e-03,1.642307571231835673e-03,3.471494743151381894e-03,1.477428540103305210e-07,-6.920361424445919951e+00,-3.447847897045619447e+00
8.450000000000000000e+02,2.624469544350649126e-03,5.741103067110599201e-03,3.471652505698497385e-03,1.829334453651396564e-03,1.642318052047100820e-03,3.471504768497985123e-03,1.477372005122615239e-07,-6.919795255248384791e+00,-3.447877611448302293e+00
8.460000000000000000e+02,2.624485507572822500e-03,5.741101299953023547e-03,3.471662525441199156e-03,1.829333992513180844e-03,1.642328532928018312e-03,3.471514793894070472e-03,1.477315471286842763e-07,-6.919229098940160583e+00,-3.447907330966049066e+00
8.470000000000000000e+02,2.624501470431602531e-03,5.741099532491343929e-03,3.471672545233510116e-03,1.829333531358918064e-03,1.642339013874592052e-03,3.471524819339654420e-03,1.477258938556956502e-07,-6.918662955520149538e+00,-3.447937055598127021e+00
8.480000000000000000e+02,2.624517432927019576e-03,5.741097764725602848e-03,3.471682565075447612e-03,1.829333070188614947e-03,1.642349494886832665e-03,3.471534844834750846e-03,1.477202406967650927e-07,-6.918096824987274296e+00,-3.447966785343825613e+00
8.490000000000000000e+02,2.624533395059103994e-03,5.741095996655841069e-03,3.471692584967019449e-03,1.829332609002276913e-03,1.642359975964742536e-03,3.471544870379371026e-03,1.477145876484231568e-07,-6.917530707340457496e+00,-3.447996520202445403e+00
8.500000000000000000e+02,2.624549356827883973e-03,5.741094228282100226e-03,3.471702604908241240e-03,1.829332147799910034e-03,1.642370457108331206e-03,3.471554895973526234e-03,1.477089347150066512e-07,-6.916964602578701715e+00,-3.448026260173298052e+00
8.510000000000000000e+02,2.624565318233391606e-03,5.741092459604423687e-03,3.471712624899125996e-03,1.829331686581521683e-03,1.642380938317604313e-03,3.471564921617232083e-03,1.477032818939134906e-07,-6.916398510700883406e+00,-3.448056005255639711e+00
8.520000000000000000e+02,2.624581279275655082e-03,5.741090690622852218e-03,3.471722644939682825e-03,1.829331225347116197e-03,1.642391419592566628e-03,3.471574947310496814e-03,1.476976291860110369e-07,-6.915832431705970507e+00,-3.448085755448804246e+00
8.530000000000000000e+02,2.624597239954707360e-03,5.741088921337430921e-03,3.471732665029929506e-03,1.829330764096703333e-03,1.642401900933226173e-03,3.471584973053340809e-03,1.476919765886972047e-07,-6.915266365592820819e+00,-3.448115510752014501e+00
8.540000000000000000e+02,2.624613200270577932e-03,5.741087151748201431e-03,3.471742685169878183e-03,1.829330302830286777e-03,1.642412382339591406e-03,3.471594998845770573e-03,1.476863241076098454e-07,-6.914700312360377410e+00,-3.448145271164582137e+00
8.550000000000000000e+02,2.624629160223295853e-03,5.741085381855205380e-03,3.471752705359541433e-03,1.829329841547874987e-03,1.642422863811666446e-03,3.471605024687803888e-03,1.476806717375447886e-07,-6.914134272007621540e+00,-3.448175036685796613e+00
8.560000000000000000e+02,2.624645119812891916e-03,5.741083611658483535e-03,3.471762725598930965e-03,1.829329380249472949e-03,1.642433345349458016e-03,3.471615050579451162e-03,1.476750194798030769e-07,-6.913568244533441209e+00,-3.448204807314991793e+00
8.570000000000000000e+02,2.624661079039394308e-03,5.741081841158077528e-03,3.471772745888061958e-03,1.829328918935087169e-03,1.642443826952974788e-03,3.471625076520724971e-03,1.476693673369867954e-07,-6.913002229936848764e+00,-3.448234583051446034e+00
8.580000000000000000e+02,2.624677037902836425e-03,5.741080070354032464e-03,3.471782766226944820e-03,1.829328457604723936e-03,1.642454308622220884e-03,3.471635102511637892e-03,1.476637153069275399e-07,-6.912436228216655820e+00,-3.448264363894404383e+00
8.590000000000000000e+02,2.624692996403246888e-03,5.741078299246389106e-03,3.471792786615593429e-03,1.829327996258390404e-03,1.642464790357203025e-03,3.471645128552204237e-03,1.476580633891916294e-07,-6.911870239371864955e+00,-3.448294149843200707e+00
8.600000000000000000e+02,2.624708954540656055e-03,5.741076527835190825e-03,3.471802807054021230e-03,1.829327534896093080e-03,1.642475272157928150e-03,3.471655154642437451e-03,1.476524115837790641e-07,-6.911304263401363279e+00,-3.448323940897080053e+00
8.610000000000000000e+02,2.624724912315092983e-03,5.741074756120477518e-03,3.471812827542241665e-03,1.829327073517838468e-03,1.642485754024403197e-03,3.471665180782350108e-03,1.476467598915572055e-07,-6.910738300304153370e+00,-3.448353737055387391e+00
8.620000000000000000e+02,2.624740869726588897e-03,5.741072984102290819e-03,3.471822848080263844e-03,1.829326612123631339e-03,1.642496235956632505e-03,3.471675206971953052e-03,1.476411083107913302e-07,-6.910172350079113457e+00,-3.448383538317412178e+00
8.630000000000000000e+02,2.624756826775172854e-03,5.741071211780674963e-03,3.471832868668105546e-03,1.829326150713479499e-03,1.642506717954626046e-03,3.471685233211260595e-03,1.476354568449508853e-07,-6.909606412725222135e+00,-3.448413344682421666e+00
8.640000000000000000e+02,2.624772783460876946e-03,5.741069439155672451e-03,3.471842889305778047e-03,1.829325689287389888e-03,1.642517200018388159e-03,3.471695259500287914e-03,1.476298054901327428e-07,-6.909040488241324773e+00,-3.448443156149694211e+00
8.650000000000000000e+02,2.624788739783731097e-03,5.741067666227326650e-03,3.471852909993294357e-03,1.829325227845368142e-03,1.642527682147926216e-03,3.471705285839044551e-03,1.476241542498063497e-07,-6.908474576626366215e+00,-3.448472972718497065e+00
8.660000000000000000e+02,2.624804695743762628e-03,5.741065892995673124e-03,3.471862930730667922e-03,1.829324766387419466e-03,1.642538164343248456e-03,3.471715312227543516e-03,1.476185031244053869e-07,-6.907908677879392556e+00,-3.448502794388241810e+00
8.670000000000000000e+02,2.624820651341003633e-03,5.741064119460760444e-03,3.471872951517907414e-03,1.829324304913551667e-03,1.642548646604355747e-03,3.471725338665798688e-03,1.476128521087256840e-07,-6.907342791999249165e+00,-3.448532621158106881e+00
8.680000000000000000e+02,2.624836606575485336e-03,5.741062345622629376e-03,3.471882972355033216e-03,1.829323843423771682e-03,1.642559128931261533e-03,3.471735365153824811e-03,1.476072012084050922e-07,-6.906776918984824931e+00,-3.448562453027403940e+00
8.690000000000000000e+02,2.624852561447235926e-03,5.741060571481319819e-03,3.471892993242054869e-03,1.829323381918085802e-03,1.642569611323969067e-03,3.471745391691634028e-03,1.476015504208415263e-07,-6.906211058835143746e+00,-3.448592289995466853e+00
8.700000000000000000e+02,2.624868515956286195e-03,5.741058797036876875e-03,3.471903014178981048e-03,1.829322920396499446e-03,1.642580093782481602e-03,3.471755418279238482e-03,1.475958997425655395e-07,-6.905645211549082951e+00,-3.448622132061540668e+00
8.710000000000000000e+02,2.624884470102666935e-03,5.741057022289341311e-03,3.471913035165827364e-03,1.829322458859018686e-03,1.642590576306808678e-03,3.471765444916647715e-03,1.475902491796486637e-07,-6.905079377125577622e+00,-3.448651979224925945e+00
8.720000000000000000e+02,2.624900423886407201e-03,5.741055247238755627e-03,3.471923056202610731e-03,1.829321997305651112e-03,1.642601058896959619e-03,3.471775471603879941e-03,1.475845987307898566e-07,-6.904513555563573490e+00,-3.448681831484912141e+00
8.730000000000000000e+02,2.624916377307536484e-03,5.741053471885157987e-03,3.471933077289340690e-03,1.829321535736404747e-03,1.642611541552935943e-03,3.471785498340949905e-03,1.475789483907849475e-07,-6.903947746862049151e+00,-3.448711688840866429e+00
8.740000000000000000e+02,2.624932330366087311e-03,5.741051696228598698e-03,3.471943098426028950e-03,1.829321074151281975e-03,1.642622024274746975e-03,3.471795525127863245e-03,1.475732981657054688e-07,-6.903381951019838425e+00,-3.448741551291933938e+00
8.750000000000000000e+02,2.624948283062087436e-03,5.741049920269112455e-03,3.471953119612687655e-03,1.829320612550290603e-03,1.642632507062397051e-03,3.471805551964633838e-03,1.475676480538166968e-07,-6.902816168035941224e+00,-3.448771418837537350e+00
8.760000000000000000e+02,2.624964235395568952e-03,5.741048144006746096e-03,3.471963140849334585e-03,1.829320150933438872e-03,1.642642989915895713e-03,3.471815578851279900e-03,1.475619980546849508e-07,-6.902250397909249102e+00,-3.448801291476888409e+00
8.770000000000000000e+02,2.624980187366559616e-03,5.741046367441537783e-03,3.471973162135981016e-03,1.829319689300731768e-03,1.642653472835249248e-03,3.471825605787810971e-03,1.475563481700449542e-07,-6.901684640638761081e+00,-3.448831169209343184e+00
8.780000000000000000e+02,2.624996138975091084e-03,5.741044590573531753e-03,3.471983183472633887e-03,1.829319227652174496e-03,1.642663955820459392e-03,3.471835632774238761e-03,1.475506983951262174e-07,-6.901118896223357169e+00,-3.448861052034157826e+00
8.790000000000000000e+02,2.625012090221193282e-03,5.741042813402770506e-03,3.471993204859317485e-03,1.829318765987776379e-03,1.642674438871541106e-03,3.471845659810580617e-03,1.475450487368676344e-07,-6.900553164661971550e+00,-3.448890939950610690e+00
8.800000000000000000e+02,2.625028041104896133e-03,5.741041035929293074e-03,3.472003226296036145e-03,1.829318304307541538e-03,1.642684921988494607e-03,3.471855686896844345e-03,1.475393991917997583e-07,-6.899987445953548182e+00,-3.448920832958057847e+00
8.810000000000000000e+02,2.625043991626228694e-03,5.741039258153143691e-03,3.472013247782801144e-03,1.829317842611476912e-03,1.642695405171324232e-03,3.471865714033045558e-03,1.475337497555857802e-07,-6.899421740097066547e+00,-3.448950731055755448e+00
8.820000000000000000e+02,2.625059941785223058e-03,5.741037480074366595e-03,3.472023269319629828e-03,1.829317380899589222e-03,1.642705888420040606e-03,3.471875741219198567e-03,1.475281004312614663e-07,-6.898856047091362242e+00,-3.448980634242948540e+00
